quarter_id,quarter,product_type,state,product_id,total_orders,item_name,mrp,unit_price,discount,total_sales,total_volume,channel_type,discount_pct,avg_order_volume
5.0,Q4-20,2 Seater Sofas,Assam,1745557,1,Alba3SeaterSofaInCharcoalGreyColour,39999,29099,10900,203693.0,7.0,online,27.25,7.0
5.0,Q4-20,2 Seater Sofas,Bihar,1980262,1,OpulenceWingChairWithOttomanInPinkColour,68998,32130,36868,224910.0,7.0,online,53.43,7.0
5.0,Q4-20,2 Seater Sofas,Bihar,1668415,1,Mia3SeaterSofainBlueColour,54499,38999,15500,311992.0,8.0,online,28.44,8.0
5.0,Q4-20,2 Seater Sofas,Bihar,1980263,1,OpulenceWingChairInMultiColour,53798,25200,28598,151200.0,6.0,online,53.16,6.0
5.0,Q4-20,2 Seater Sofas,Bihar,1903083,1,AlvarezWingChairinVelvetMustardYellowColour,39899,28999,10900,115996.0,4.0,online,27.32,4.0
5.0,Q4-20,2 Seater Sofas,Bihar,1973659,1,RintWingChairWithFootstoolinYellowColour,47599,34899,12700,69798.0,2.0,online,26.68,2.0
5.0,Q4-20,2 Seater Sofas,Bihar,1919751,1,MiracLeatheretteWingChairInLightBrownColour,44099,32299,11800,226093.0,7.0,online,26.76,7.0
5.0,Q4-20,2 Seater Sofas,Bihar,1901297,1,SpiderHighBackErgonomicChairInWhite&GreyColour,69999,38287,31712,114861.0,3.0,online,45.3,3.0
5.0,Q4-20,2 Seater Sofas,Chhattisgarh,1444987,1,CalistoWingChairinBlueStripesColour,35299,25299,10000,202392.0,8.0,online,28.33,8.0
5.0,Q4-20,2 Seater Sofas,Chhattisgarh,1829711,1,Antalya3SeaterSofaInGreyColour,42499,31521,10978,31521.0,1.0,online,25.83,1.0
5.0,Q4-20,2 Seater Sofas,Chhattisgarh,1984203,1,OpulenceWingChairWithOttomanInVelvetGreyColour,68998,25200,43798,226800.0,9.0,online,63.48,9.0
5.0,Q4-20,2 Seater Sofas,Chhattisgarh,1949355,1,AthensWingChairinTeelBlueColour,36999,32999,4000,329990.0,10.0,online,10.81,10.0
5.0,Q4-20,2 Seater Sofas,Chhattisgarh,1757429,1,RogerSheeshamWood3SeaterSofaInProvincialTeakFinish,50299,36699,13600,146796.0,4.0,online,27.04,4.0
5.0,Q4-20,2 Seater Sofas,Chhattisgarh,1984206,1,OpulenceWingChairInVelvetBlueColour,53798,25200,28598,75600.0,3.0,online,53.16,3.0
5.0,Q4-20,2 Seater Sofas,Chhattisgarh,1745561,1,Alba3SeaterSofaInDenimBlueColour,39999,29099,10900,58198.0,2.0,online,27.25,2.0
5.0,Q4-20,2 Seater Sofas,Dadra & Nagar Haveli ,1970620,1,BrassVintageTableClock,39119,28699,10420,86097.0,3.0,online,26.64,3.0
5.0,Q4-20,2 Seater Sofas,Dadra & Nagar Haveli ,1599784,1,Belem3SeaterSofainCharcoalGreyColour,47499,33799,13700,337990.0,10.0,online,28.84,10.0
5.0,Q4-20,2 Seater Sofas,Dadra & Nagar Haveli ,1664342,1,SwedenCornerSofawithOttomaninBeige&BrownColour,45799,37999,7800,37999.0,1.0,online,17.03,1.0
5.0,Q4-20,2 Seater Sofas,Dadra & Nagar Haveli ,1668415,1,Mia3SeaterSofainBlueColour,54499,38999,15500,272993.0,7.0,online,28.44,7.0
5.0,Q4-20,2 Seater Sofas,Delhi,1903086,1,AlcaldeWingChairInBlushPinkColour,42299,30499,11800,213493.0,7.0,online,27.9,7.0
5.0,Q4-20,2 Seater Sofas,Delhi,1819902,1,NanaimoCornerSofawithCoffeerTableinGreyColour,43399,35999,7400,287992.0,8.0,online,17.05,8.0
5.0,Q4-20,2 Seater Sofas,Delhi,1757896,1,Valery3SeaterSofainSafariBrownColour,48999,34299,14700,274392.0,8.0,online,30.0,8.0
5.0,Q4-20,2 Seater Sofas,Delhi,1896065,1,Fidel3SeaterVelvetSofaInTealBlueColour,55499,38999,16500,350991.0,9.0,online,29.73,9.0
5.0,Q4-20,2 Seater Sofas,Delhi,1970620,1,BrassVintageTableClock,39119,28699,10420,172194.0,6.0,online,26.64,6.0
5.0,Q4-20,2 Seater Sofas,Delhi,1599784,1,Belem3SeaterSofainCharcoalGreyColour,47499,33799,13700,236593.0,7.0,online,28.84,7.0
5.0,Q4-20,2 Seater Sofas,Delhi,1903082,1,AlvarezWingChairinVelvetTealBlueColour,39899,28999,10900,289990.0,10.0,online,27.32,10.0
5.0,Q4-20,2 Seater Sofas,Delhi,1703715,1,NoelWingChairInBeigeFloralColour,41699,29799,11900,238392.0,8.0,online,28.54,8.0
5.0,Q4-20,2 Seater Sofas,Gujarat,1919751,1,MiracLeatheretteWingChairInLightBrownColour,44099,32299,11800,161495.0,5.0,online,26.76,5.0
5.0,Q4-20,2 Seater Sofas,Gujarat,1980262,1,OpulenceWingChairWithOttomanInPinkColour,68998,32130,36868,96390.0,3.0,online,53.43,3.0
5.0,Q4-20,2 Seater Sofas,Gujarat,1958756,1,Merida3SeaterVelvetSofaInDarkOliveColour,56499,39999,16500,399990.0,10.0,online,29.2,10.0
5.0,Q4-20,2 Seater Sofas,Gujarat,1970620,1,BrassVintageTableClock,39119,28699,10420,200893.0,7.0,online,26.64,7.0
5.0,Q4-20,2 Seater Sofas,Gujarat,1919750,1,MiracLeatheretteWingChairInTanColour,44099,32299,11800,258392.0,8.0,online,26.76,8.0
5.0,Q4-20,2 Seater Sofas,Gujarat,1913265,1,ZoeyWingChairinVelvetRedColour,42399,30599,11800,91797.0,3.0,online,27.83,3.0
5.0,Q4-20,2 Seater Sofas,Gujarat,1745557,2,Alba3SeaterSofaInCharcoalGreyColour,39999,29099,10900,436485.0,15.0,online,27.25,7.5
5.0,Q4-20,2 Seater Sofas,Gujarat,1668415,1,Mia3SeaterSofainBlueColour,54499,38999,15500,272993.0,7.0,online,28.44,7.0
5.0,Q4-20,2 Seater Sofas,Gujarat,1757426,1,ChicaneSheeshamWood3SeaterSofaInProvincialTeakFinish,44799,33099,11700,231693.0,7.0,online,26.12,7.0
5.0,Q4-20,2 Seater Sofas,Gujarat,1939698,1,SierraHighBackErgonomicChairWithAutoWeightSensingMechanismInBlackColour,74999,37660,37339,112980.0,3.0,online,49.79,3.0
5.0,Q4-20,2 Seater Sofas,Gujarat,1949355,3,AthensWingChairinTeelBlueColour,36999,32999,4000,494985.0,15.0,online,10.81,5.0
5.0,Q4-20,2 Seater Sofas,Gujarat,1903081,1,AlvarezWingChairinVelvetBlushPinkColour,39899,28999,10900,231992.0,8.0,online,27.32,8.0
5.0,Q4-20,2 Seater Sofas,Gujarat,1896065,1,Fidel3SeaterVelvetSofaInTealBlueColour,55499,38999,16500,155996.0,4.0,online,29.73,4.0
5.0,Q4-20,2 Seater Sofas,Gujarat,1903087,2,AlcaldeWingChairinVelvetWineRedColour,42299,30499,11800,579481.0,19.0,online,27.9,9.5
5.0,Q4-20,2 Seater Sofas,Gujarat,2030364,1,Niki6SeaterCornerSofaInCharcoalGreyColour,84477,37899,46578,151596.0,4.0,online,55.14,4.0
5.0,Q4-20,2 Seater Sofas,Gujarat,1913266,1,ZoeyWingChairinVelvetRedColourwithFootrest,45199,32399,12800,129596.0,4.0,online,28.32,4.0
5.0,Q4-20,2 Seater Sofas,Gujarat,1694788,1,AlvinLHSSofainBlueColour,48799,39999,8800,359991.0,9.0,online,18.03,9.0
5.0,Q4-20,2 Seater Sofas,Gujarat,1956794,1,Eugene3SeaterSofaInBeigeColour,55099,38599,16500,385990.0,10.0,online,29.95,10.0
5.0,Q4-20,2 Seater Sofas,Gujarat,1757896,1,Valery3SeaterSofainSafariBrownColour,48999,34299,14700,240093.0,7.0,online,30.0,7.0
5.0,Q4-20,2 Seater Sofas,Gujarat,1913263,1,ZoeyWingChairInSeaBlueColour,42399,30599,11800,61198.0,2.0,online,27.83,2.0
5.0,Q4-20,2 Seater Sofas,Gujarat,1980264,2,OpulenceWingChairWithOttomanInMultiColour,68998,32130,36868,417690.0,13.0,online,53.43,6.5
5.0,Q4-20,2 Seater Sofas,Gujarat,1903082,1,AlvarezWingChairinVelvetTealBlueColour,39899,28999,10900,231992.0,8.0,online,27.32,8.0
5.0,Q4-20,2 Seater Sofas,Gujarat,1819902,1,NanaimoCornerSofawithCoffeerTableinGreyColour,43399,35999,7400,287992.0,8.0,online,17.05,8.0
5.0,Q4-20,2 Seater Sofas,Gujarat,1703715,1,NoelWingChairInBeigeFloralColour,41699,29799,11900,148995.0,5.0,online,28.54,5.0
5.0,Q4-20,2 Seater Sofas,Gujarat,1980263,2,OpulenceWingChairInMultiColour,53798,25200,28598,201600.0,8.0,online,53.16,4.0
5.0,Q4-20,2 Seater Sofas,Gujarat,1664342,2,SwedenCornerSofawithOttomaninBeige&BrownColour,45799,37999,7800,607984.0,16.0,online,17.03,8.0
5.0,Q4-20,2 Seater Sofas,Haryana,1977278,1,AbderoWingChairWithStoolInCrimsonRedColour,36399,26399,10000,263990.0,10.0,online,27.47,10.0
5.0,Q4-20,2 Seater Sofas,Haryana,1913263,1,ZoeyWingChairInSeaBlueColour,42399,30599,11800,30599.0,1.0,online,27.83,1.0
5.0,Q4-20,2 Seater Sofas,Haryana,1896995,1,Fidel3SeaterVelvetSofaInWineRedColour,55499,38999,16500,38999.0,1.0,online,29.73,1.0
5.0,Q4-20,2 Seater Sofas,Haryana,1901297,1,SpiderHighBackErgonomicChairInWhite&GreyColour,69999,38287,31712,268009.0,7.0,online,45.3,7.0
5.0,Q4-20,2 Seater Sofas,Himachal Pradesh,1980264,1,OpulenceWingChairWithOttomanInMultiColour,68998,32130,36868,96390.0,3.0,online,53.43,3.0
5.0,Q4-20,2 Seater Sofas,Himachal Pradesh,1668415,1,Mia3SeaterSofainBlueColour,54499,38999,15500,389990.0,10.0,online,28.44,10.0
5.0,Q4-20,2 Seater Sofas,Himachal Pradesh,1444987,1,CalistoWingChairinBlueStripesColour,35299,25299,10000,227691.0,9.0,online,28.33,9.0
5.0,Q4-20,2 Seater Sofas,Himachal Pradesh,1857248,1,ZoeyWingChairinOliveGreenColour,42399,30599,11800,152995.0,5.0,online,27.83,5.0
5.0,Q4-20,2 Seater Sofas,Himachal Pradesh,1958756,2,Merida3SeaterVelvetSofaInDarkOliveColour,56499,39999,16500,519987.0,13.0,online,29.2,6.5
5.0,Q4-20,2 Seater Sofas,Himachal Pradesh,1757429,1,RogerSheeshamWood3SeaterSofaInProvincialTeakFinish,50299,36699,13600,183495.0,5.0,online,27.04,5.0
5.0,Q4-20,2 Seater Sofas,Jammu & Kashmir,1980263,1,OpulenceWingChairInMultiColour,53798,25200,28598,126000.0,5.0,online,53.16,5.0
5.0,Q4-20,2 Seater Sofas,Jammu & Kashmir,1857248,1,ZoeyWingChairinOliveGreenColour,42399,30599,11800,91797.0,3.0,online,27.83,3.0
5.0,Q4-20,2 Seater Sofas,Jammu & Kashmir,1903083,1,AlvarezWingChairinVelvetMustardYellowColour,39899,28999,10900,260991.0,9.0,online,27.32,9.0
5.0,Q4-20,2 Seater Sofas,Jharkhand,1970620,1,BrassVintageTableClock,39119,28699,10420,229592.0,8.0,online,26.64,8.0
5.0,Q4-20,2 Seater Sofas,Jharkhand,1942248,1,AbderoWingChairWithStoolInYellowColour,36399,26399,10000,263990.0,10.0,online,27.47,10.0
5.0,Q4-20,2 Seater Sofas,Jharkhand,1903081,1,AlvarezWingChairinVelvetBlushPinkColour,39899,28999,10900,28999.0,1.0,online,27.32,1.0
5.0,Q4-20,2 Seater Sofas,Jharkhand,1984204,1,OpulenceWingChairInVelvetGreyColour,53798,25200,28598,176400.0,7.0,online,53.16,7.0
5.0,Q4-20,2 Seater Sofas,Jharkhand,1668415,1,Mia3SeaterSofainBlueColour,54499,38999,15500,389990.0,10.0,online,28.44,10.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1703715,2,NoelWingChairInBeigeFloralColour,41699,29799,11900,297990.0,10.0,online,28.54,5.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1896068,1,Fidel3SeaterSofaInCamelYellowColour,55499,38999,16500,77998.0,2.0,online,29.73,2.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1757429,1,RogerSheeshamWood3SeaterSofaInProvincialTeakFinish,50299,36699,13600,366990.0,10.0,online,27.04,10.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1973660,3,RintWingChairWithFootstoolinGarnetRedColour,47599,34899,12700,244293.0,7.0,online,26.68,2.33
5.0,Q4-20,2 Seater Sofas,Karnataka,1913264,1,ZoeyWingChairInSeaBlueColourwithFootrest,45199,32399,12800,194394.0,6.0,online,28.32,6.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1913266,1,ZoeyWingChairinVelvetRedColourwithFootrest,45199,32399,12800,97197.0,3.0,online,28.32,3.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1980264,1,OpulenceWingChairWithOttomanInMultiColour,68998,32130,36868,96390.0,3.0,online,53.43,3.0
5.0,Q4-20,2 Seater Sofas,Karnataka,2030364,1,Niki6SeaterCornerSofaInCharcoalGreyColour,84477,37899,46578,189495.0,5.0,online,55.14,5.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1694788,1,AlvinLHSSofainBlueColour,48799,39999,8800,39999.0,1.0,online,18.03,1.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1980263,1,OpulenceWingChairInMultiColour,53798,25200,28598,100800.0,4.0,online,53.16,4.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1903087,1,AlcaldeWingChairinVelvetWineRedColour,42299,30499,11800,91497.0,3.0,online,27.9,3.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1980262,1,OpulenceWingChairWithOttomanInPinkColour,68998,32130,36868,192780.0,6.0,online,53.43,6.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1913263,1,ZoeyWingChairInSeaBlueColour,42399,30599,11800,91797.0,3.0,online,27.83,3.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1896995,1,Fidel3SeaterVelvetSofaInWineRedColour,55499,38999,16500,233994.0,6.0,online,29.73,6.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1599784,1,Belem3SeaterSofainCharcoalGreyColour,47499,33799,13700,135196.0,4.0,online,28.84,4.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1745557,1,Alba3SeaterSofaInCharcoalGreyColour,39999,29099,10900,87297.0,3.0,online,27.25,3.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1956794,1,Eugene3SeaterSofaInBeigeColour,55099,38599,16500,38599.0,1.0,online,29.95,1.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1894409,1,Rio7SeaterCornerSofainGrey&BlackColour,69800,37599,32201,338391.0,9.0,online,46.13,9.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1896988,1,Fidel3SeaterVelvetSofaInBeigeColour,55499,38999,16500,350991.0,9.0,online,29.73,9.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1913265,1,ZoeyWingChairinVelvetRedColour,42399,30599,11800,305990.0,10.0,online,27.83,10.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1903086,2,AlcaldeWingChairInBlushPinkColour,42299,30499,11800,365988.0,12.0,online,27.9,6.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1747315,1,MariaWingChairInMulticolour,41599,29699,11900,267291.0,9.0,online,28.61,9.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1984206,1,OpulenceWingChairInVelvetBlueColour,53798,25200,28598,252000.0,10.0,online,53.16,10.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1958012,1,IslaWingChairInFloralPattern,35199,25199,10000,151194.0,6.0,online,28.41,6.0
5.0,Q4-20,2 Seater Sofas,Karnataka,2030362,1,Niki6SeaterCornerSofaInCoffeeBrownColour,84477,37899,46578,113697.0,3.0,online,55.14,3.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1745561,2,Alba3SeaterSofaInDenimBlueColour,39999,29099,10900,261891.0,9.0,online,27.25,4.5
5.0,Q4-20,2 Seater Sofas,Karnataka,1903088,1,BarrioWingChairinVelvetBlushPinkColour,44099,31299,12800,31299.0,1.0,online,29.03,1.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1896065,1,Fidel3SeaterVelvetSofaInTealBlueColour,55499,38999,16500,272993.0,7.0,online,29.73,7.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1759805,1,ModernWingChairinBlack&Grey,37229,37229,0,186145.0,5.0,online,0.0,5.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1958756,1,Merida3SeaterVelvetSofaInDarkOliveColour,56499,39999,16500,359991.0,9.0,online,29.2,9.0
5.0,Q4-20,2 Seater Sofas,Karnataka,1973659,1,RintWingChairWithFootstoolinYellowColour,47599,34899,12700,34899.0,1.0,online,26.68,1.0
5.0,Q4-20,2 Seater Sofas,Kerala,1949355,4,AthensWingChairinTeelBlueColour,36999,32999,4000,659980.0,20.0,online,10.81,5.0
5.0,Q4-20,2 Seater Sofas,Kerala,1980264,1,OpulenceWingChairWithOttomanInMultiColour,68998,32130,36868,32130.0,1.0,online,53.43,1.0
5.0,Q4-20,2 Seater Sofas,Kerala,1896995,1,Fidel3SeaterVelvetSofaInWineRedColour,55499,38999,16500,389990.0,10.0,online,29.73,10.0
5.0,Q4-20,2 Seater Sofas,Kerala,1980263,1,OpulenceWingChairInMultiColour,53798,25200,28598,176400.0,7.0,online,53.16,7.0
5.0,Q4-20,2 Seater Sofas,Kerala,1903083,1,AlvarezWingChairinVelvetMustardYellowColour,39899,28999,10900,86997.0,3.0,online,27.32,3.0
5.0,Q4-20,2 Seater Sofas,Kerala,1759805,1,ModernWingChairinBlack&Grey,37229,37229,0,335061.0,9.0,online,0.0,9.0
5.0,Q4-20,2 Seater Sofas,Kerala,1942248,2,AbderoWingChairWithStoolInYellowColour,36399,26399,10000,448783.0,17.0,online,27.47,8.5
5.0,Q4-20,2 Seater Sofas,Kerala,1747315,3,MariaWingChairInMulticolour,41599,29699,11900,415786.0,14.0,online,28.61,4.67
5.0,Q4-20,2 Seater Sofas,Kerala,1757426,1,ChicaneSheeshamWood3SeaterSofaInProvincialTeakFinish,44799,33099,11700,297891.0,9.0,online,26.12,9.0
5.0,Q4-20,2 Seater Sofas,Kerala,1958759,1,Merida3SeaterVelvetSofaInSteelGreyColour,56499,39999,16500,239994.0,6.0,online,29.2,6.0
5.0,Q4-20,2 Seater Sofas,Kerala,1975614,1,Carrera3SeaterSofainSandyBrownColour,50699,37099,13600,37099.0,1.0,online,26.82,1.0
5.0,Q4-20,2 Seater Sofas,Kerala,1973660,2,RintWingChairWithFootstoolinGarnetRedColour,47599,34899,12700,488586.0,14.0,online,26.68,7.0
5.0,Q4-20,2 Seater Sofas,Kerala,1903086,3,AlcaldeWingChairInBlushPinkColour,42299,30499,11800,365988.0,12.0,online,27.9,4.0
5.0,Q4-20,2 Seater Sofas,Kerala,1896065,1,Fidel3SeaterVelvetSofaInTealBlueColour,55499,38999,16500,233994.0,6.0,online,29.73,6.0
5.0,Q4-20,2 Seater Sofas,Kerala,1896068,1,Fidel3SeaterSofaInCamelYellowColour,55499,38999,16500,272993.0,7.0,online,29.73,7.0
5.0,Q4-20,2 Seater Sofas,Kerala,1745561,1,Alba3SeaterSofaInDenimBlueColour,39999,29099,10900,29099.0,1.0,online,27.25,1.0
5.0,Q4-20,2 Seater Sofas,Kerala,1956794,2,Eugene3SeaterSofaInBeigeColour,55099,38599,16500,578985.0,15.0,online,29.95,7.5
5.0,Q4-20,2 Seater Sofas,Kerala,1694788,1,AlvinLHSSofainBlueColour,48799,39999,8800,39999.0,1.0,online,18.03,1.0
5.0,Q4-20,2 Seater Sofas,Kerala,1913266,1,ZoeyWingChairinVelvetRedColourwithFootrest,45199,32399,12800,129596.0,4.0,online,28.32,4.0
5.0,Q4-20,2 Seater Sofas,Kerala,1903082,2,AlvarezWingChairinVelvetTealBlueColour,39899,28999,10900,260991.0,9.0,online,27.32,4.5
5.0,Q4-20,2 Seater Sofas,Kerala,1919753,2,MiracLeatheretteWingChairInGreenColour,44099,32299,11800,484485.0,15.0,online,26.76,7.5
5.0,Q4-20,2 Seater Sofas,Kerala,1444987,2,CalistoWingChairinBlueStripesColour,35299,25299,10000,303588.0,12.0,online,28.33,6.0
5.0,Q4-20,2 Seater Sofas,Kerala,1984204,2,OpulenceWingChairInVelvetGreyColour,53798,25200,28598,277200.0,11.0,online,53.16,5.5
5.0,Q4-20,2 Seater Sofas,Kerala,1913263,2,ZoeyWingChairInSeaBlueColour,42399,30599,11800,336589.0,11.0,online,27.83,5.5
5.0,Q4-20,2 Seater Sofas,Kerala,1913265,2,ZoeyWingChairinVelvetRedColour,42399,30599,11800,305990.0,10.0,online,27.83,5.0
5.0,Q4-20,2 Seater Sofas,Kerala,1745571,3,Alba3SeaterSofaInGarnetRedColour,39999,29099,10900,407386.0,14.0,online,27.25,4.67
5.0,Q4-20,2 Seater Sofas,Kerala,1857248,1,ZoeyWingChairinOliveGreenColour,42399,30599,11800,244792.0,8.0,online,27.83,8.0
5.0,Q4-20,2 Seater Sofas,Kerala,1980262,1,OpulenceWingChairWithOttomanInPinkColour,68998,32130,36868,128520.0,4.0,online,53.43,4.0
5.0,Q4-20,2 Seater Sofas,Kerala,1903087,3,AlcaldeWingChairinVelvetWineRedColour,42299,30499,11800,548982.0,18.0,online,27.9,6.0
5.0,Q4-20,2 Seater Sofas,Kerala,1829711,1,Antalya3SeaterSofaInGreyColour,42499,31521,10978,63042.0,2.0,online,25.83,2.0
5.0,Q4-20,2 Seater Sofas,Kerala,1668415,1,Mia3SeaterSofainBlueColour,54499,38999,15500,77998.0,2.0,online,28.44,2.0
5.0,Q4-20,2 Seater Sofas,Kerala,1984206,2,OpulenceWingChairInVelvetBlueColour,53798,25200,28598,151200.0,6.0,online,53.16,3.0
5.0,Q4-20,2 Seater Sofas,Kerala,1894409,1,Rio7SeaterCornerSofainGrey&BlackColour,69800,37599,32201,338391.0,9.0,online,46.13,9.0
5.0,Q4-20,2 Seater Sofas,Kerala,1757896,1,Valery3SeaterSofainSafariBrownColour,48999,34299,14700,34299.0,1.0,online,30.0,1.0
5.0,Q4-20,2 Seater Sofas,Kerala,1958012,1,IslaWingChairInFloralPattern,35199,25199,10000,176393.0,7.0,online,28.41,7.0
5.0,Q4-20,2 Seater Sofas,Kerala,1939698,1,SierraHighBackErgonomicChairWithAutoWeightSensingMechanismInBlackColour,74999,37660,37339,37660.0,1.0,online,49.79,1.0
5.0,Q4-20,2 Seater Sofas,Kerala,1984203,4,OpulenceWingChairWithOttomanInVelvetGreyColour,68998,25200,43798,554400.0,22.0,online,63.48,5.5
5.0,Q4-20,2 Seater Sofas,Madhya Pradesh,1903088,1,BarrioWingChairinVelvetBlushPinkColour,44099,31299,12800,62598.0,2.0,online,29.03,2.0
5.0,Q4-20,2 Seater Sofas,Madhya Pradesh,1984204,1,OpulenceWingChairInVelvetGreyColour,53798,25200,28598,50400.0,2.0,online,53.16,2.0
5.0,Q4-20,2 Seater Sofas,Madhya Pradesh,1919753,1,MiracLeatheretteWingChairInGreenColour,44099,32299,11800,290691.0,9.0,online,26.76,9.0
5.0,Q4-20,2 Seater Sofas,Madhya Pradesh,1980263,1,OpulenceWingChairInMultiColour,53798,25200,28598,151200.0,6.0,online,53.16,6.0
5.0,Q4-20,2 Seater Sofas,Madhya Pradesh,1857248,1,ZoeyWingChairinOliveGreenColour,42399,30599,11800,122396.0,4.0,online,27.83,4.0
5.0,Q4-20,2 Seater Sofas,Madhya Pradesh,1444987,1,CalistoWingChairinBlueStripesColour,35299,25299,10000,25299.0,1.0,online,28.33,1.0
5.0,Q4-20,2 Seater Sofas,Madhya Pradesh,1903086,1,AlcaldeWingChairInBlushPinkColour,42299,30499,11800,243992.0,8.0,online,27.9,8.0
5.0,Q4-20,2 Seater Sofas,Madhya Pradesh,1919751,2,MiracLeatheretteWingChairInLightBrownColour,44099,32299,11800,355289.0,11.0,online,26.76,5.5
5.0,Q4-20,2 Seater Sofas,Madhya Pradesh,1903083,1,AlvarezWingChairinVelvetMustardYellowColour,39899,28999,10900,144995.0,5.0,online,27.32,5.0
5.0,Q4-20,2 Seater Sofas,Madhya Pradesh,1949355,1,AthensWingChairinTeelBlueColour,36999,32999,4000,131996.0,4.0,online,10.81,4.0
5.0,Q4-20,2 Seater Sofas,Madhya Pradesh,1747315,1,MariaWingChairInMulticolour,41599,29699,11900,118796.0,4.0,online,28.61,4.0
5.0,Q4-20,2 Seater Sofas,Madhya Pradesh,1757426,1,ChicaneSheeshamWood3SeaterSofaInProvincialTeakFinish,44799,33099,11700,132396.0,4.0,online,26.12,4.0
5.0,Q4-20,2 Seater Sofas,Madhya Pradesh,1913263,2,ZoeyWingChairInSeaBlueColour,42399,30599,11800,214193.0,7.0,online,27.83,3.5
5.0,Q4-20,2 Seater Sofas,Maharashtra,1694788,1,AlvinLHSSofainBlueColour,48799,39999,8800,279993.0,7.0,online,18.03,7.0
5.0,Q4-20,2 Seater Sofas,Maharashtra,1975614,2,Carrera3SeaterSofainSandyBrownColour,50699,37099,13600,333891.0,9.0,online,26.82,4.5
5.0,Q4-20,2 Seater Sofas,Maharashtra,1973659,5,RintWingChairWithFootstoolinYellowColour,47599,34899,12700,872475.0,25.0,online,26.68,5.0
5.0,Q4-20,2 Seater Sofas,Maharashtra,1984203,1,OpulenceWingChairWithOttomanInVelvetGreyColour,68998,25200,43798,126000.0,5.0,online,63.48,5.0
5.0,Q4-20,2 Seater Sofas,Maharashtra,1919750,2,MiracLeatheretteWingChairInTanColour,44099,32299,11800,290691.0,9.0,online,26.76,4.5
5.0,Q4-20,2 Seater Sofas,Maharashtra,1703715,2,NoelWingChairInBeigeFloralColour,41699,29799,11900,387387.0,13.0,online,28.54,6.5
5.0,Q4-20,2 Seater Sofas,Maharashtra,1901297,3,SpiderHighBackErgonomicChairInWhite&GreyColour,69999,38287,31712,765740.0,20.0,online,45.3,6.67
5.0,Q4-20,2 Seater Sofas,Maharashtra,1956794,2,Eugene3SeaterSofaInBeigeColour,55099,38599,16500,308792.0,8.0,online,29.95,4.0
5.0,Q4-20,2 Seater Sofas,Maharashtra,1896065,2,Fidel3SeaterVelvetSofaInTealBlueColour,55499,38999,16500,428989.0,11.0,online,29.73,5.5
5.0,Q4-20,2 Seater Sofas,Maharashtra,1757429,1,RogerSheeshamWood3SeaterSofaInProvincialTeakFinish,50299,36699,13600,293592.0,8.0,online,27.04,8.0
5.0,Q4-20,2 Seater Sofas,Maharashtra,1903088,3,BarrioWingChairinVelvetBlushPinkColour,44099,31299,12800,187794.0,6.0,online,29.03,2.0
5.0,Q4-20,2 Seater Sofas,Maharashtra,1819902,2,NanaimoCornerSofawithCoffeerTableinGreyColour,43399,35999,7400,503986.0,14.0,online,17.05,7.0
5.0,Q4-20,2 Seater Sofas,Maharashtra,1977278,2,AbderoWingChairWithStoolInCrimsonRedColour,36399,26399,10000,263990.0,10.0,online,27.47,5.0
5.0,Q4-20,2 Seater Sofas,Maharashtra,1919751,4,MiracLeatheretteWingChairInLightBrownColour,44099,32299,11800,549083.0,17.0,online,26.76,4.25
5.0,Q4-20,2 Seater Sofas,Maharashtra,1913266,2,ZoeyWingChairinVelvetRedColourwithFootrest,45199,32399,12800,323990.0,10.0,online,28.32,5.0
5.0,Q4-20,2 Seater Sofas,Maharashtra,1939698,1,SierraHighBackErgonomicChairWithAutoWeightSensingMechanismInBlackColour,74999,37660,37339,225960.0,6.0,online,49.79,6.0
5.0,Q4-20,2 Seater Sofas,Maharashtra,1942248,1,AbderoWingChairWithStoolInYellowColour,36399,26399,10000,79197.0,3.0,online,27.47,3.0
